weather_id,timestamp,temp,condition
1141,2026-02-17 13:00:00,21.1,Rainy
1142,2026-02-17 14:00:00,15.8,Rainy
1143,2026-02-17 15:00:00,20.1,Rainy
1144,2026-02-17 16:00:00,21.5,Rainy
1145,2026-02-17 17:00:00,15.7,Sunny
1146,2026-02-17 18:00:00,17.4,Sunny
1147,2026-02-17 19:00:00,18.5,Sunny
1148,2026-02-17 20:00:00,23.3,Cloudy
1149,2026-02-17 21:00:00,16.5,Sunny
1150,2026-02-17 22:00:00,16.1,Rainy
1151,2026-02-17 23:00:00,20.6,Rainy
1152,2026-02-18 00:00:00,24.0,Cloudy
1153,2026-02-18 01:00:00,18.1,Sunny
1154,2026-02-18 02:00:00,22.2,Rainy
1155,2026-02-18 03:00:00,18.2,Rainy
1156,2026-02-18 04:00:00,15.8,Cloudy
1157,2026-02-18 05:00:00,23.2,Sunny
1158,2026-02-18 06:00:00,19.1,Rainy
1159,2026-02-18 07:00:00,20.7,Sunny
1160,2026-02-18 08:00:00,24.5,Cloudy
1161,2026-02-18 09:00:00,16.6,Cloudy
1162,2026-02-18 10:00:00,15.1,Cloudy
1163,2026-02-18 11:00:00,15.3,Sunny
1164,2026-02-18 12:00:00,22.4,Cloudy
1165,2026-02-18 13:00:00,24.4,Rainy
1166,2026-02-18 14:00:00,20.6,Rainy
1167,2026-02-18 15:00:00,20.7,Sunny
1168,2026-02-18 16:00:00,20.2,Rainy
1169,2026-02-18 17:00:00,17.0,Rainy
1170,2026-02-18 18:00:00,20.2,Sunny
1171,2026-02-18 19:00:00,15.1,Cloudy
1172,2026-02-18 20:00:00,20.1,Cloudy
1173,2026-02-18 21:00:00,18.5,Sunny
1174,2026-02-18 22:00:00,23.0,Rainy
1175,2026-02-18 23:00:00,21.3,Sunny
1176,2026-02-19 00:00:00,15.8,Sunny
1177,2026-02-19 01:00:00,23.3,Rainy
1178,2026-02-19 02:00:00,17.3,Sunny
1179,2026-02-19 03:00:00,21.8,Sunny
1180,2026-02-19 04:00:00,18.1,Sunny
1181,2026-02-19 05:00:00,22.2,Rainy
1182,2026-02-19 06:00:00,18.5,Cloudy
1183,2026-02-19 07:00:00,22.1,Cloudy
1184,2026-02-19 08:00:00,15.3,Sunny
1185,2026-02-19 09:00:00,18.7,Cloudy
1186,2026-02-19 10:00:00,15.7,Sunny
1187,2026-02-19 11:00:00,15.5,Cloudy
1188,2026-02-19 12:00:00,15.4,Cloudy
1189,2026-02-19 13:00:00,15.2,Sunny
1190,2026-02-19 14:00:00,19.1,Rainy
1191,2026-02-19 15:00:00,18.5,Sunny
1192,2026-02-19 16:00:00,25.0,Sunny
1193,2026-02-19 17:00:00,24.6,Rainy
1194,2026-02-19 18:00:00,18.4,Rainy
1195,2026-02-19 19:00:00,15.0,Cloudy
1196,2026-02-19 20:00:00,21.8,Sunny
1197,2026-02-19 21:00:00,23.9,Cloudy
1198,2026-02-19 22:00:00,24.4,Rainy
1199,2026-02-19 23:00:00,18.3,Cloudy
1200,2026-02-20 00:00:00,22.0,Cloudy
1201,2026-02-20 01:00:00,15.8,Sunny
1202,2026-02-20 02:00:00,24.5,Rainy
1203,2026-02-20 03:00:00,17.2,Cloudy
1204,2026-02-20 04:00:00,19.2,Cloudy
1205,2026-02-20 05:00:00,21.2,Rainy
1206,2026-02-20 06:00:00,17.5,Rainy
1207,2026-02-20 07:00:00,15.7,Cloudy
1208,2026-02-20 08:00:00,15.1,Rainy
1209,2026-02-20 09:00:00,16.6,Sunny
1210,2026-02-20 10:00:00,23.1,Sunny
1211,2026-02-20 11:00:00,22.6,Sunny
1212,2026-02-20 12:00:00,23.6,Sunny
1213,2026-02-20 13:00:00,18.7,Rainy
1214,2026-02-20 14:00:00,22.7,Sunny
1215,2026-02-20 15:00:00,23.6,Sunny
1216,2026-02-20 16:00:00,24.8,Cloudy
1217,2026-02-20 17:00:00,16.9,Cloudy
1218,2026-02-20 18:00:00,20.0,Cloudy
1219,2026-02-20 19:00:00,21.5,Rainy
1220,2026-02-20 20:00:00,22.8,Sunny
1221,2026-02-20 21:00:00,17.0,Rainy
1222,2026-02-20 22:00:00,21.1,Cloudy
1223,2026-02-20 23:00:00,15.2,Sunny
1224,2026-02-21 00:00:00,23.3,Rainy
1225,2026-02-21 01:00:00,24.5,Rainy
1226,2026-02-21 02:00:00,15.8,Sunny
1227,2026-02-21 03:00:00,16.0,Cloudy
1228,2026-02-21 04:00:00,15.1,Rainy
1229,2026-02-21 05:00:00,20.4,Cloudy
1230,2026-02-21 06:00:00,19.5,Cloudy
1231,2026-02-21 07:00:00,20.0,Rainy
1232,2026-02-21 08:00:00,24.6,Sunny
1233,2026-02-21 09:00:00,22.0,Cloudy
1234,2026-02-21 10:00:00,18.6,Cloudy
1235,2026-02-21 11:00:00,24.8,Sunny
1236,2026-02-21 12:00:00,17.6,Cloudy
1237,2026-02-21 13:00:00,16.6,Rainy
1238,2026-02-21 14:00:00,23.6,Cloudy
1239,2026-02-21 15:00:00,18.7,Sunny
1240,2026-02-21 16:00:00,20.0,Sunny
1241,2026-02-21 17:00:00,19.9,Sunny
1242,2026-02-21 18:00:00,21.5,Sunny
1243,2026-02-21 19:00:00,24.7,Rainy
1244,2026-02-21 20:00:00,17.9,Sunny
1245,2026-02-21 21:00:00,17.0,Rainy
1246,2026-02-21 22:00:00,17.8,Sunny
1247,2026-02-21 23:00:00,17.0,Sunny
1248,2026-02-22 00:00:00,16.7,Sunny
1249,2026-02-22 01:00:00,16.9,Sunny
1250,2026-02-22 02:00:00,24.9,Cloudy
1251,2026-02-22 03:00:00,20.3,Sunny
1252,2026-02-22 04:00:00,20.8,Rainy
1253,2026-02-22 05:00:00,18.9,Sunny
1254,2026-02-22 06:00:00,23.2,Sunny
1255,2026-02-22 07:00:00,15.1,Rainy
1256,2026-02-22 08:00:00,22.5,Cloudy
1257,2026-02-22 09:00:00,24.3,Cloudy
1258,2026-02-22 10:00:00,21.8,Cloudy
1259,2026-02-22 11:00:00,19.0,Sunny
1260,2026-02-22 12:00:00,21.0,Sunny
1261,2026-02-22 13:00:00,22.4,Sunny
1262,2026-02-22 14:00:00,22.1,Cloudy
1263,2026-02-22 15:00:00,19.8,Cloudy
1264,2026-02-22 16:00:00,19.6,Sunny
1265,2026-02-22 17:00:00,21.1,Sunny
1266,2026-02-22 18:00:00,22.9,Cloudy
1267,2026-02-22 19:00:00,23.6,Sunny
1268,2026-02-22 20:00:00,24.8,Cloudy
1269,2026-02-22 21:00:00,23.8,Cloudy
1270,2026-02-22 22:00:00,21.5,Sunny
1271,2026-02-22 23:00:00,15.9,Sunny
1272,2026-02-23 00:00:00,23.4,Cloudy
1273,2026-02-23 01:00:00,15.4,Rainy
1274,2026-02-23 02:00:00,18.2,Sunny
1275,2026-02-23 03:00:00,20.4,Sunny
1276,2026-02-23 04:00:00,21.8,Sunny
1277,2026-02-23 05:00:00,24.6,Rainy
1278,2026-02-23 06:00:00,18.3,Cloudy
1279,2026-02-23 07:00:00,24.3,Cloudy
1280,2026-02-23 08:00:00,23.5,Cloudy
1281,2026-02-23 09:00:00,15.6,Cloudy
1282,2026-02-23 10:00:00,17.3,Cloudy
1283,2026-02-23 11:00:00,20.0,Rainy
1284,2026-02-23 12:00:00,17.6,Sunny
1285,2026-02-23 13:00:00,22.3,Rainy
1286,2026-02-23 14:00:00,23.4,Cloudy
1287,2026-02-23 15:00:00,19.1,Cloudy
1288,2026-02-23 16:00:00,24.8,Sunny
1289,2026-02-23 17:00:00,19.8,Cloudy
1290,2026-02-23 18:00:00,19.2,Sunny
1291,2026-02-23 19:00:00,15.5,Cloudy
1292,2026-02-23 20:00:00,19.8,Sunny
1293,2026-02-23 21:00:00,24.8,Sunny
1294,2026-02-23 22:00:00,21.8,Cloudy
1295,2026-02-23 23:00:00,18.8,Rainy
1296,2026-02-24 00:00:00,21.5,Cloudy
1297,2026-02-24 01:00:00,16.8,Cloudy
1298,2026-02-24 02:00:00,21.0,Rainy
1299,2026-02-24 03:00:00,22.1,Rainy
1300,2026-02-24 04:00:00,18.8,Rainy
1301,2026-02-24 05:00:00,22.6,Sunny
1302,2026-02-24 06:00:00,18.0,Cloudy
1303,2026-02-24 07:00:00,23.9,Cloudy
1304,2026-02-24 08:00:00,23.0,Sunny
1305,2026-02-24 09:00:00,19.5,Rainy
1306,2026-02-24 10:00:00,16.2,Sunny
1307,2026-02-24 11:00:00,24.1,Sunny
1308,2026-02-24 12:00:00,23.9,Rainy
1309,2026-02-24 13:00:00,22.7,Cloudy
1310,2026-02-24 14:00:00,20.0,Sunny
1311,2026-02-24 15:00:00,17.6,Rainy
1312,2026-02-24 16:00:00,19.7,Rainy
1313,2026-02-24 17:00:00,15.2,Rainy
1314,2026-02-24 18:00:00,15.8,Rainy
1315,2026-02-24 19:00:00,18.7,Sunny
1316,2026-02-24 20:00:00,24.4,Cloudy
1317,2026-02-24 21:00:00,20.0,Sunny
1318,2026-02-24 22:00:00,17.5,Cloudy
1319,2026-02-24 23:00:00,19.2,Rainy
1320,2026-02-25 00:00:00,21.3,Cloudy
1321,2026-02-25 01:00:00,22.5,Sunny
1322,2026-02-25 02:00:00,20.1,Rainy
1323,2026-02-25 03:00:00,18.8,Rainy
1324,2026-02-25 04:00:00,24.9,Rainy
1325,2026-02-25 05:00:00,20.8,Rainy
1326,2026-02-25 06:00:00,20.9,Sunny
1327,2026-02-25 07:00:00,19.8,Cloudy
1328,2026-02-25 08:00:00,18.1,Sunny
1329,2026-02-25 09:00:00,19.9,Rainy
1330,2026-02-25 10:00:00,21.7,Cloudy
1331,2026-02-25 11:00:00,18.2,Rainy
1332,2026-02-25 12:00:00,15.9,Cloudy
1333,2026-02-25 13:00:00,22.1,Rainy
1334,2026-02-25 14:00:00,16.2,Sunny
1335,2026-02-25 15:00:00,23.4,Cloudy
1336,2026-02-25 16:00:00,15.8,Rainy
1337,2026-02-25 17:00:00,17.7,Cloudy
1338,2026-02-25 18:00:00,23.8,Sunny
1339,2026-02-25 19:00:00,24.7,Rainy
1340,2026-02-25 20:00:00,22.9,Cloudy
1341,2026-02-25 21:00:00,17.3,Sunny
1342,2026-02-25 22:00:00,24.5,Rainy
1343,2026-02-25 23:00:00,22.8,Sunny
1344,2026-02-26 00:00:00,19.2,Sunny
1345,2026-02-26 01:00:00,16.7,Sunny
1346,2026-02-26 02:00:00,19.5,Cloudy
1347,2026-02-26 03:00:00,23.3,Cloudy
1348,2026-02-26 04:00:00,18.9,Rainy
1349,2026-02-26 05:00:00,21.4,Cloudy
1350,2026-02-26 06:00:00,19.1,Rainy
1351,2026-02-26 07:00:00,21.1,Rainy
1352,2026-02-26 08:00:00,23.7,Rainy
1353,2026-02-26 09:00:00,24.2,Rainy
1354,2026-02-26 10:00:00,19.8,Rainy
1355,2026-02-26 11:00:00,21.8,Rainy
1356,2026-02-26 12:00:00,17.7,Sunny
1357,2026-02-26 13:00:00,19.6,Cloudy
1358,2026-02-26 14:00:00,21.8,Sunny
1359,2026-02-26 15:00:00,24.0,Rainy
1360,2026-02-26 16:00:00,18.6,Cloudy
1361,2026-02-26 17:00:00,21.8,Rainy
1362,2026-02-26 18:00:00,18.5,Rainy
1363,2026-02-26 19:00:00,21.2,Sunny
1364,2026-02-26 20:00:00,23.7,Sunny
1365,2026-02-26 21:00:00,19.4,Rainy
1366,2026-02-26 22:00:00,20.9,Sunny
1367,2026-02-26 23:00:00,24.4,Cloudy
1368,2026-02-27 00:00:00,24.9,Rainy
1369,2026-02-27 01:00:00,18.3,Rainy
1370,2026-02-27 02:00:00,18.6,Cloudy
1371,2026-02-27 03:00:00,22.5,Cloudy
1372,2026-02-27 04:00:00,18.4,Rainy
1373,2026-02-27 05:00:00,20.2,Rainy
1374,2026-02-27 06:00:00,17.0,Rainy
1375,2026-02-27 07:00:00,18.9,Cloudy
1376,2026-02-27 08:00:00,25.0,Rainy
1377,2026-02-27 09:00:00,24.7,Sunny
1378,2026-02-27 10:00:00,19.6,Cloudy
1379,2026-02-27 11:00:00,21.3,Rainy
1380,2026-02-27 12:00:00,18.2,Cloudy
1381,2026-02-27 13:00:00,15.1,Sunny
1382,2026-02-27 14:00:00,17.3,Rainy
1383,2026-02-27 15:00:00,22.8,Cloudy
1384,2026-02-27 16:00:00,15.8,Sunny
1385,2026-02-27 17:00:00,15.2,Rainy
1386,2026-02-27 18:00:00,16.8,Sunny
1387,2026-02-27 19:00:00,16.1,Sunny
1388,2026-02-27 20:00:00,15.2,Rainy
1389,2026-02-27 21:00:00,18.6,Rainy
1390,2026-02-27 22:00:00,15.8,Sunny
1391,2026-02-27 23:00:00,24.3,Rainy
1392,2026-02-28 00:00:00,22.4,Sunny
1393,2026-02-28 01:00:00,24.0,Sunny
1394,2026-02-28 02:00:00,23.7,Rainy
1395,2026-02-28 03:00:00,17.8,Rainy
1396,2026-02-28 04:00:00,21.8,Cloudy
1397,2026-02-28 05:00:00,16.0,Sunny
1398,2026-02-28 06:00:00,18.0,Cloudy
1399,2026-02-28 07:00:00,15.9,Sunny
1400,2026-02-28 08:00:00,16.7,Cloudy
1401,2026-02-28 09:00:00,19.8,Cloudy
1402,2026-02-28 10:00:00,19.6,Cloudy
1403,2026-02-28 11:00:00,20.1,Sunny
1404,2026-02-28 12:00:00,22.1,Cloudy
1405,2026-02-28 13:00:00,24.1,Cloudy
1406,2026-02-28 14:00:00,19.2,Sunny
1407,2026-02-28 15:00:00,15.9,Rainy
1408,2026-02-28 16:00:00,21.1,Cloudy
1409,2026-02-28 17:00:00,20.8,Cloudy
1410,2026-02-28 18:00:00,23.3,Sunny
1411,2026-02-28 19:00:00,22.3,Sunny
1412,2026-02-28 20:00:00,23.8,Rainy
1413,2026-02-28 21:00:00,23.7,Rainy
1414,2026-02-28 22:00:00,19.3,Sunny
1415,2026-02-28 23:00:00,18.0,Sunny
1416,2026-03-01 00:00:00,15.8,Rainy
1417,2026-03-01 01:00:00,23.4,Rainy
1418,2026-03-01 02:00:00,21.6,Sunny
1419,2026-03-01 03:00:00,18.7,Rainy
1420,2026-03-01 04:00:00,16.3,Cloudy
1421,2026-03-01 05:00:00,15.6,Cloudy
1422,2026-03-01 06:00:00,24.9,Sunny
1423,2026-03-01 07:00:00,16.0,Sunny
1424,2026-03-01 08:00:00,15.3,Rainy
1425,2026-03-01 09:00:00,16.8,Rainy
1426,2026-03-01 10:00:00,20.9,Cloudy
1427,2026-03-01 11:00:00,21.5,Rainy
1428,2026-03-01 12:00:00,18.3,Rainy
1429,2026-03-01 13:00:00,22.2,Rainy
1430,2026-03-01 14:00:00,18.1,Sunny
1431,2026-03-01 15:00:00,20.1,Rainy
1432,2026-03-01 16:00:00,22.0,Sunny
1433,2026-03-01 17:00:00,17.9,Cloudy
1434,2026-03-01 18:00:00,24.7,Sunny
1435,2026-03-01 19:00:00,19.7,Rainy
1436,2026-03-01 20:00:00,15.0,Sunny
1437,2026-03-01 21:00:00,17.5,Cloudy
1438,2026-03-01 22:00:00,18.5,Cloudy
1439,2026-03-01 23:00:00,20.5,Sunny
